text,label,temp_list
point 1 kasus sara di jakarta terjadi karena ulah ahok sebagai mayoritas ummat islam gak pernah memusuhi ummat agama lain point 2 apa hak anda menilai agama lain radikal point 3 berbagai tokoh agama memberikan apresiasi kepada gubernur dki jakarta anies baswedan bukti gak ada diskriminasi point 4 mengucapkan selamat natal haram hukumnya dalam agama islam makanya ummat islam selalu mengucapkan selamat merayakan hari natal point 5 apa yang dimaksudkan dengan kelompok2 yang menakutkan kerusuhan 1998 bukan disebabkan oleh ormas islam kesimpulan melihat tuntutan2 yang anda ajukan saya menyimpulkan anda adalah orang yang intoleran gak bisa menerima perbedaan,Ideologi,"['point', '1', 'kasus', 'sara', 'di', 'jakarta', 'terjadi', 'karena', 'ulah', 'ahok', 'sebagai', 'mayoritas', 'ummat', 'islam', 'gak', 'pernah', 'memusuhi', 'ummat', 'agama', 'lain', 'point', '2', 'apa', 'hak', 'anda', 'menilai', 'agama', 'lain', 'radikal', 'point', '3', 'berbagai', 'tokoh', 'agama', 'memberikan', 'apresiasi', 'kepada', 'gubernur', 'dki', 'jakarta', 'anies', 'baswedan', 'bukti', 'gak', 'ada', 'diskriminasi', 'point', '4', 'mengucapkan', 'selamat', 'natal', 'haram', 'hukumnya', 'dalam', 'agama', 'islam', 'makanya', 'ummat', 'islam', 'selalu', 'mengucapkan', 'selamat', 'merayakan', 'hari', 'natal', 'point', '5', 'apa', 'yang', 'dimaksudkan', 'dengan', 'kelompok2', 'yang', 'menakutkan', 'kerusuhan', '1998', 'bukan', 'disebabkan', 'oleh', 'ormas', 'islam', 'kesimpulan', 'melihat', 'tuntutan2', 'yang', 'anda', 'ajukan', 'saya', 'menyimpulkan', 'anda', 'adalah', 'orang', 'yang', 'intoleran', 'gak', 'bisa', 'menerima', 'perbedaan']"
cuma prabowo gibran yang peduli untuk kemajuan di desa adanya programnya melanjutkan pembangunan infrastruktur desa dgn bantuan langsung tunai dan akan menyediakan rumah murah bersanitasi baik semangatbarisanrfg,Politik,"['cuma', 'prabowo', 'gibran', 'yang', 'peduli', 'untuk', 'kemajuan', 'di', 'desa', 'adanya', 'programnya', 'melanjutkan', 'pembangunan', 'infrastruktur', 'desa', 'dgn', 'bantuan', 'langsung', 'tunai', 'dan', 'akan', 'menyediakan', 'rumah', 'murah', 'bersanitasi', 'baik', 'semangatbarisanrfg']"
ning atikoh ganjar yg jg cucu ulama kharismatik purbalingga kh hisyam abdul karim memilih sarapan bersama warga jombang di akhir safari politiknya di jatim senin 29012024 antusias warga pun tak terbendung ganjarmahfud2024 ganjarpresidenrakyat kratonbersamarakyat,Politik,"['ning', 'atikoh', 'ganjar', 'yg', 'jg', 'cucu', 'ulama', 'kharismatik', 'purbalingga', 'kh', 'hisyam', 'abdul', 'karim', 'memilih', 'sarapan', 'bersama', 'warga', 'jombang', 'di', 'akhir', 'safari', 'politiknya', 'di', 'jatim', 'senin', '29012024', 'antusias', 'warga', 'pun', 'tak', 'terbendung', 'ganjarmahfud2024', 'ganjarpresidenrakyat', 'kratonbersamarakyat']"
gak nyangka mas ganjar bisa bikin lebih dari 2000 d3sa mandiri 3nergi bikin hati makin bangga sama jateng kesejahteraan berlipat ganda indonesia makmur sentosa presidenrakyat ganjarmahfud2024 m3nangdebat4 coblos3,Politik,"['gak', 'nyangka', 'mas', 'ganjar', 'bisa', 'bikin', 'lebih', 'dari', '2000', 'd3sa', 'mandiri', '3nergi', 'bikin', 'hati', 'makin', 'bangga', 'sama', 'jateng', 'kesejahteraan', 'berlipat', 'ganda', 'indonesia', 'makmur', 'sentosa', 'presidenrakyat', 'ganjarmahfud2024', 'm3nangdebat4', 'coblos3']"
fadli zon ke anies gak akan dipilih keluarga tni,Politik,"['fadli', 'zon', 'ke', 'anies', 'gak', 'akan', 'dipilih', 'keluarga', 'tni']"
pemilu 2024 jangan lupa pilih ganjar pranowo buat yang pengen masjid jadi lebih baik dan pengurusnya terlindungiganjarpranowopilihanumat ganjarmahfudrebound jnk,Pertahanan dan Keamanan,"['pemilu', '2024', 'jangan', 'lupa', 'pilih', 'ganjar', 'pranowo', 'buat', 'yang', 'pengen', 'masjid', 'jadi', 'lebih', 'baik', 'dan', 'pengurusnya', 'terlindungiganjarpranowopilihanumat', 'ganjarmahfudrebound', 'jnk']"
gue ngeri ngeri dikit juga nih liat anies programnya too good to be true semoga beneran bisa dah yak ada bgt traumanya percaya ama tokoh politik tuh,Politik,"['gue', 'ngeri', 'ngeri', 'dikit', 'juga', 'nih', 'liat', 'anies', 'programnya', 'too', 'good', 'to', 'be', 'true', 'semoga', 'beneran', 'bisa', 'dah', 'yak', 'ada', 'bgt', 'traumanya', 'percaya', 'ama', 'tokoh', 'politik', 'tuh']"
kasian bener gaza udah digenosida israel dibilang lemah sama prabowo,Sosial Budaya,"['kasian', 'bener', 'gaza', 'udah', 'digenosida', 'israel', 'dibilang', 'lemah', 'sama', 'prabowo']"
petani rembang senang ganjar datang berikan harapan selain soal kepastian ketersediaan pupuk bibit obatobatan hingga stabilnya harga ganjar juga menjamin anakanak mereka bisa sekolah dengan program satu keluarga miskin satu sarjana dan smk gratis lulus langsung kerja khusus warga miskin 1keluargamiskin1sarjana ganjarmahfud2024,Politik,"['petani', 'rembang', 'senang', 'ganjar', 'datang', 'berikan', 'harapan', 'selain', 'soal', 'kepastian', 'ketersediaan', 'pupuk', 'bibit', 'obatobatan', 'hingga', 'stabilnya', 'harga', 'ganjar', 'juga', 'menjamin', 'anakanak', 'mereka', 'bisa', 'sekolah', 'dengan', 'program', 'satu', 'keluarga', 'miskin', 'satu', 'sarjana', 'dan', 'smk', 'gratis', 'lulus', 'langsung', 'kerja', 'khusus', 'warga', 'miskin', '1keluargamiskin1sarjana', 'ganjarmahfud2024']"
ganjarmahfud paham kebutuhan generasi muda garda samud3ra adalah cermin dari perhatian mereka pada masa depan indonesia ganjarmahfud2024 dulujokowisekarangganjar coblos3,Politik,"['ganjarmahfud', 'paham', 'kebutuhan', 'generasi', 'muda', 'garda', 'samud3ra', 'adalah', 'cermin', 'dari', 'perhatian', 'mereka', 'pada', 'masa', 'depan', 'indonesia', 'ganjarmahfud2024', 'dulujokowisekarangganjar', 'coblos3']"
keluarga besar nu deklarasi dukung aniescak imin,Politik,"['keluarga', 'besar', 'nu', 'deklarasi', 'dukung', 'aniescak', 'imin']"
survei utting research australia suara anies naik signifikan usai debat pertama pemilu,Sosial Budaya,"['survei', 'utting', 'research', 'australia', 'suara', 'anies', 'naik', 'signifikan', 'usai', 'debat', 'pertama', 'pemilu']"
desak anies di sumatera barat pindah tempat you know why kan,Politik,"['desak', 'anies', 'di', 'sumatera', 'barat', 'pindah', 'tempat', 'you', 'know', 'why', 'kan']"
ktnya si paling cerdas itu penganut 01 dibilang harus didiskuslifikasi segala macamyang harus di do tuh yang maksa buat bukain dokumen negara lahada juga tuh uu tentang keamanan dokumen negarakenapa ga sek,Sosial Budaya,"['ktnya', 'si', 'paling', 'cerdas', 'itu', 'penganut', '01', 'dibilang', 'harus', 'didiskuslifikasi', 'segala', 'macamyang', 'harus', 'di', 'do', 'tuh', 'yang', 'maksa', 'buat', 'bukain', 'dokumen', 'negara', 'lahada', 'juga', 'tuh', 'uu', 'tentang', 'keamanan', 'dokumen', 'negarakenapa', 'ga', 'sek']"
breaking prabowo kirim kapal rs ke palestina kita terus kerahkan apa yg kita bisa untuk dukung palestina,Politik,"['breaking', 'prabowo', 'kirim', 'kapal', 'rs', 'ke', 'palestina', 'kita', 'terus', 'kerahkan', 'apa', 'yg', 'kita', 'bisa', 'untuk', 'dukung', 'palestina']"
pak anies tiba massa tidak terkendalimomen pak anies silahturahmi dengan tokoh masyarakat ambon dan di sambut puluhan ribu masyarakat ambon maluku senin 15 januari 2024,Sosial Budaya,"['pak', 'anies', 'tiba', 'massa', 'tidak', 'terkendalimomen', 'pak', 'anies', 'silahturahmi', 'dengan', 'tokoh', 'masyarakat', 'ambon', 'dan', 'di', 'sambut', 'puluhan', 'ribu', 'masyarakat', 'ambon', 'maluku', 'senin', '15', 'januari', '2024']"
survei media ekonomi bisnis terkemuka asal as bloomberg mengungkap ekonom tolak politik dinasti anies baswedan diunggulkan di pilpres 2024 bisnisupdate update bisnis text,Politik,"['survei', 'media', 'ekonomi', 'bisnis', 'terkemuka', 'asal', 'as', 'bloomberg', 'mengungkap', 'ekonom', 'tolak', 'politik', 'dinasti', 'anies', 'baswedan', 'diunggulkan', 'di', 'pilpres', '2024', 'bisnisupdate', 'update', 'bisnis', 'text']"
usai acara resolusi indonesia pak anies baswedan menyapa temanteman dan diteriaki presiden anak muda butuh perubahan aminajadulu aniesmuhaimin2024,Politik,"['usai', 'acara', 'resolusi', 'indonesia', 'pak', 'anies', 'baswedan', 'menyapa', 'temanteman', 'dan', 'diteriaki', 'presiden', 'anak', 'muda', 'butuh', 'perubahan', 'aminajadulu', 'aniesmuhaimin2024']"
tingginya biaya logistik di berbagai titik di indonesia menjadi salah satu tantangan bagi para pengusaha untuk memperluas jangkauan usahanya pembahasan tersebut dijawab oleh calon presiden nomor urut 1 anies baswedan bagaimana anies memiliki rangkaian strategi dalam menekan biaya logistik dengan berbagai cara simak video selengkapnya di nantikan juga live eksklusif dialog capres bersama kadin sesi iii prabowo subianto jumat 12 januari 2024 pkl 09301130 wib live hanya di tvone live streaming di youtube tvonenews hardnews_politik flashone cariberitaditvone aniesbaswedan pilpres2024 capres2024 politik kamikabarkanandaputuskan maumemilih tvonetvpemilu,Politik,"['tingginya', 'biaya', 'logistik', 'di', 'berbagai', 'titik', 'di', 'indonesia', 'menjadi', 'salah', 'satu', 'tantangan', 'bagi', 'para', 'pengusaha', 'untuk', 'memperluas', 'jangkauan', 'usahanya', 'pembahasan', 'tersebut', 'dijawab', 'oleh', 'calon', 'presiden', 'nomor', 'urut', '1', 'anies', 'baswedan', 'bagaimana', 'anies', 'memiliki', 'rangkaian', 'strategi', 'dalam', 'menekan', 'biaya', 'logistik', 'dengan', 'berbagai', 'cara', 'simak', 'video', 'selengkapnya', 'di', 'nantikan', 'juga', 'live', 'eksklusif', 'dialog', 'capres', 'bersama', 'kadin', 'sesi', 'iii', 'prabowo', 'subianto', 'jumat', '12', 'januari', '2024', 'pkl', '09301130', 'wib', 'live', 'hanya', 'di', 'tvone', 'live', 'streaming', 'di', 'youtube', 'tvonenews', 'hardnews_politik', 'flashone', 'cariberitaditvone', 'aniesbaswedan', 'pilpres2024', 'capres2024', 'politik', 'kamikabarkanandaputuskan', 'maumemilih', 'tvonetvpemilu']"
budiman dan aktivis 98 yang ada dipihak prabowo saat ini memanipulasi sejarah dgn mengatakan penculikan adlh tugas negara dan meracuni gen z bhwa kalo pemerintah melakukan penculikan itu adlh bentuk tanggung jawab negara di dalam menjaga stabilitas kata cuci otak ala tim opa ulik,Politik,"['budiman', 'dan', 'aktivis', '98', 'yang', 'ada', 'dipihak', 'prabowo', 'saat', 'ini', 'memanipulasi', 'sejarah', 'dgn', 'mengatakan', 'penculikan', 'adlh', 'tugas', 'negara', 'dan', 'meracuni', 'gen', 'z', 'bhwa', 'kalo', 'pemerintah', 'melakukan', 'penculikan', 'itu', 'adlh', 'bentuk', 'tanggung', 'jawab', 'negara', 'di', 'dalam', 'menjaga', 'stabilitas', 'kata', 'cuci', 'otak', 'ala', 'tim', 'opa', 'ulik']"
calon presiden ri ganjar pranowo yakin dengan mahfud md di barisan regulasi hukum untuk investor bakal semakin jelas ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,"['calon', 'presiden', 'ri', 'ganjar', 'pranowo', 'yakin', 'dengan', 'mahfud', 'md', 'di', 'barisan', 'regulasi', 'hukum', 'untuk', 'investor', 'bakal', 'semakin', 'jelas', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat', 'jnk']"
ganjarmahfud siap membuat kelautan indonesia berjaya hal pertama yang dilakukan adalah mempermudah pasokan bahan bakar subsidi sampai pada penghapusan kredit macet hal tersebut dilakukan agar nelayan bisa sejahtera sahabatganjar,Politik,"['ganjarmahfud', 'siap', 'membuat', 'kelautan', 'indonesia', 'berjaya', 'hal', 'pertama', 'yang', 'dilakukan', 'adalah', 'mempermudah', 'pasokan', 'bahan', 'bakar', 'subsidi', 'sampai', 'pada', 'penghapusan', 'kredit', 'macet', 'hal', 'tersebut', 'dilakukan', 'agar', 'nelayan', 'bisa', 'sejahtera', 'sahabatganjar']"
kepemimpinan mas ganjar pranowo dan pak mahfud md tidak hanya terlihat di arena politik tetapi juga di d rumah tangga ganjar mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 internet gratis,Pertahanan dan Keamanan,"['kepemimpinan', 'mas', 'ganjar', 'pranowo', 'dan', 'pak', 'mahfud', 'md', 'tidak', 'hanya', 'terlihat', 'di', 'arena', 'politik', 'tetapi', 'juga', 'di', 'd', 'rumah', 'tangga', 'ganjar', 'mahfud', 'hebat', 'l3bihbaik', 'mahfudlebihbaik3', 'ganjarmahfud2024', 'internet', 'gratis']"
kalo pendukung anies mendebat orang di twitter aja udah disebut fasis yg ini layaknya disebut apa bayangin apa yg terjadi kalau mereka beneran berkuasa takut saya sungguh,Politik,"['kalo', 'pendukung', 'anies', 'mendebat', 'orang', 'di', 'twitter', 'aja', 'udah', 'disebut', 'fasis', 'yg', 'ini', 'layaknya', 'disebut', 'apa', 'bayangin', 'apa', 'yg', 'terjadi', 'kalau', 'mereka', 'beneran', 'berkuasa', 'takut', 'saya', 'sungguh']"
ganjar pranowo menilai ott yang dilakukan kpk masih penting dilakukan untuk memberantas korupsi,Politik,"['ganjar', 'pranowo', 'menilai', 'ott', 'yang', 'dilakukan', 'kpk', 'masih', 'penting', 'dilakukan', 'untuk', 'memberantas', 'korupsi']"
capres 03 ganjar pranowo bukan hanya ikon tapi teladan perjuanganteladanperjuangan jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,"['capres', '03', 'ganjar', 'pranowo', 'bukan', 'hanya', 'ikon', 'tapi', 'teladan', 'perjuanganteladanperjuangan', 'jnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
debatcapres malam ini prabowo benar2 hancur dihajar anies bertubi2 tanpa jedah prabowo menjawabnya dengan marahmarah hanya ganjar pranowo yg tenang ganjarmahfud2024 ganjarmahfudm3nangdebat,Politik,"['debatcapres', 'malam', 'ini', 'prabowo', 'benar2', 'hancur', 'dihajar', 'anies', 'bertubi2', 'tanpa', 'jedah', 'prabowo', 'menjawabnya', 'dengan', 'marahmarah', 'hanya', 'ganjar', 'pranowo', 'yg', 'tenang', 'ganjarmahfud2024', 'ganjarmahfudm3nangdebat']"
prabowo sebagai negara ke4 terbesar dunia tegaskan indonesia harus dipimpin sosok bijaksana dan jujur amanda zahra khofifah,Politik,"['prabowo', 'sebagai', 'negara', 'ke4', 'terbesar', 'dunia', 'tegaskan', 'indonesia', 'harus', 'dipimpin', 'sosok', 'bijaksana', 'dan', 'jujur', 'amanda', 'zahra', 'khofifah']"
ketua relawan jatim beragam bobby tanaya gunawan menilai penampilan ganjar pranowo layak dinobatkan sebagai man of the match tak hanya mampu mengendalikan emosi ganjar juga berhasil menyajikan data dan solusi konkret untuk permasalahan bangsa ganjar m3nangkan debat,Politik,"['ketua', 'relawan', 'jatim', 'beragam', 'bobby', 'tanaya', 'gunawan', 'menilai', 'penampilan', 'ganjar', 'pranowo', 'layak', 'dinobatkan', 'sebagai', 'man', 'of', 'the', 'match', 'tak', 'hanya', 'mampu', 'mengendalikan', 'emosi', 'ganjar', 'juga', 'berhasil', 'menyajikan', 'data', 'dan', 'solusi', 'konkret', 'untuk', 'permasalahan', 'bangsa', 'ganjar', 'm3nangkan', 'debat']"
ganjar pranowo itu kayak aroma kopi di pagi hari pilih dia kita bakal bangun dengan semangat dan energi baru setiap harinya ganjararomasemangat jnk ganjarmahfudrebound ganjarpranowopilihanumat,Ideologi,"['ganjar', 'pranowo', 'itu', 'kayak', 'aroma', 'kopi', 'di', 'pagi', 'hari', 'pilih', 'dia', 'kita', 'bakal', 'bangun', 'dengan', 'semangat', 'dan', 'energi', 'baru', 'setiap', 'harinya', 'ganjararomasemangat', 'jnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
calon presiden ri ganjar pranowo yakin bersama mahfud md regulasi hukum investor di indonesia akan lebih transparan dan mudah dimengertiganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,"['calon', 'presiden', 'ri', 'ganjar', 'pranowo', 'yakin', 'bersama', 'mahfud', 'md', 'regulasi', 'hukum', 'investor', 'di', 'indonesia', 'akan', 'lebih', 'transparan', 'dan', 'mudah', 'dimengertiganjarmahfudrebound', 'ganjarpranowopilihanumat', 'jnk']"
endasmu etis tuduh anies tak etis padahal gibran cawapres prabowo langgar etika serius di mk tuduh anies tidak paham ekonomi padahal s1 anies dari fe ugm tuduh anies ambisi kekuasaan padahal anies baru 1x ikut pilpres sementara prabowo 4x ikut sbg cawaprescapres,Politik,"['endasmu', 'etis', 'tuduh', 'anies', 'tak', 'etis', 'padahal', 'gibran', 'cawapres', 'prabowo', 'langgar', 'etika', 'serius', 'di', 'mk', 'tuduh', 'anies', 'tidak', 'paham', 'ekonomi', 'padahal', 's1', 'anies', 'dari', 'fe', 'ugm', 'tuduh', 'anies', 'ambisi', 'kekuasaan', 'padahal', 'anies', 'baru', '1x', 'ikut', 'pilpres', 'sementara', 'prabowo', '4x', 'ikut', 'sbg', 'cawaprescapres']"
jogetjoget seru tapi mari kita hadirkan programprogram yang membangun pemudaseperti program dari calon presiden ri pak ganjar pranowo ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,"['jogetjoget', 'seru', 'tapi', 'mari', 'kita', 'hadirkan', 'programprogram', 'yang', 'membangun', 'pemudaseperti', 'program', 'dari', 'calon', 'presiden', 'ri', 'pak', 'ganjar', 'pranowo', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat', 'jnk']"
februari depan bakal seru gak sabar buat pesta rakyat dan pesta demokrasi mari kita pesta demokrasi dengan memilih capres ganjar pranowo ganjarmahfudrebound ganjarpranowopilihanumat jnk,Politik,"['februari', 'depan', 'bakal', 'seru', 'gak', 'sabar', 'buat', 'pesta', 'rakyat', 'dan', 'pesta', 'demokrasi', 'mari', 'kita', 'pesta', 'demokrasi', 'dengan', 'memilih', 'capres', 'ganjar', 'pranowo', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat', 'jnk']"
keseruan warga sumatra barat menyambut kedatangan pak anies hari ini rabu 3 januari 2024,Demografi,"['keseruan', 'warga', 'sumatra', 'barat', 'menyambut', 'kedatangan', 'pak', 'anies', 'hari', 'ini', 'rabu', '3', 'januari', '2024']"
csis prabowo totally lost hanya fokus pukul balik anies newsupdate update news text,Politik,"['csis', 'prabowo', 'totally', 'lost', 'hanya', 'fokus', 'pukul', 'balik', 'anies', 'newsupdate', 'update', 'news', 'text']"
anies tak baper diteriaki nama prabowo saat kampanye di sorong inilah demokrasi,Politik,"['anies', 'tak', 'baper', 'diteriaki', 'nama', 'prabowo', 'saat', 'kampanye', 'di', 'sorong', 'inilah', 'demokrasi']"
kalo lagi ada diskusi soal nelayan duet ganjar pranowo prof mahfud ini kayak maestro yang benerbener paham betul selukbeluknyaganjarmahfud taat hukum jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,"['kalo', 'lagi', 'ada', 'diskusi', 'soal', 'nelayan', 'duet', 'ganjar', 'pranowo', 'prof', 'mahfud', 'ini', 'kayak', 'maestro', 'yang', 'benerbener', 'paham', 'betul', 'selukbeluknyaganjarmahfud', 'taat', 'hukum', 'jnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
prof amien rais turut hadir untuk menonton langsung acara desak anies desakanies,Politik,"['prof', 'amien', 'rais', 'turut', 'hadir', 'untuk', 'menonton', 'langsung', 'acara', 'desak', 'anies', 'desakanies']"
ganjar pranowo dengerin hati rakyat bawa keadilan untuk semua ganjarkeadilan jnk ganjarmahfudrebound ganjarpranowopilihanumat,Politik,"['ganjar', 'pranowo', 'dengerin', 'hati', 'rakyat', 'bawa', 'keadilan', 'untuk', 'semua', 'ganjarkeadilan', 'jnk', 'ganjarmahfudrebound', 'ganjarpranowopilihanumat']"
kebersamaan ganjar pranowo dengan srimulat menciptakan atmosfer positif d dunia politik ganjar mahfud hebat l3bihbaik mahfudlebihbaik3 ganjarmahfud2024 ktp sakti,Politik,"['kebersamaan', 'ganjar', 'pranowo', 'dengan', 'srimulat', 'menciptakan', 'atmosfer', 'positif', 'd', 'dunia', 'politik', 'ganjar', 'mahfud', 'hebat', 'l3bihbaik', 'mahfudlebihbaik3', 'ganjarmahfud2024', 'ktp', 'sakti']"
konstelasi politik 2024 akan berubah jika koalisi yang kalah di putaran pertama memutuskan untuk bergabung dengan koalisi salah satu pasangan calon yang lolos kabar kedekatan kubu pasangan calon nomor urut 3 ganjar pranowo dan calon presiden nomor urut 1 anies baswedan mencuat setelah anies bersalaman dan berbincang dengan ketua dpp pdi perjuangan puan maharani usai debat beberapa waktu lalu ramai kedekatan antara kubu ganjar dan anies pun ditanggapi calon presiden nomor urut 3 ganjar pranowo ia mengaku pihaknya memang menjalin komunikasi dengan kubu pasangan calon lain mendadak munculnya wacana koalisi aniesganjar membuat presiden partai keadilan sejahtera pks ahmad syaikhu juga menanggapi bahwa pihaknya juga terbuka dengan semua kalangan simak video selengkapnya hanya di hardnews_hukum flashone cariberitaditvone ganjarpranowo mahfudmd aniesbaswedan muhaiminiskandar politik tvonetvpemilu kamikabarkanandaputuskan maumemilih capres cawapres pemilu2024 pilpres2024,Politik,"['konstelasi', 'politik', '2024', 'akan', 'berubah', 'jika', 'koalisi', 'yang', 'kalah', 'di', 'putaran', 'pertama', 'memutuskan', 'untuk', 'bergabung', 'dengan', 'koalisi', 'salah', 'satu', 'pasangan', 'calon', 'yang', 'lolos', 'kabar', 'kedekatan', 'kubu', 'pasangan', 'calon', 'nomor', 'urut', '3', 'ganjar', 'pranowo', 'dan', 'calon', 'presiden', 'nomor', 'urut', '1', 'anies', 'baswedan', 'mencuat', 'setelah', 'anies', 'bersalaman', 'dan', 'berbincang', 'dengan', 'ketua', 'dpp', 'pdi', 'perjuangan', 'puan', 'maharani', 'usai', 'debat', 'beberapa', 'waktu', 'lalu', 'ramai', 'kedekatan', 'antara', 'kubu', 'ganjar', 'dan', 'anies', 'pun', 'ditanggapi', 'calon', 'presiden', 'nomor', 'urut', '3', 'ganjar', 'pranowo', 'ia', 'mengaku', 'pihaknya', 'memang', 'menjalin', 'komunikasi', 'dengan', 'kubu', 'pasangan', 'calon', 'lain', 'mendadak', 'munculnya', 'wacana', 'koalisi', 'aniesganjar', 'membuat', 'presiden', 'partai', 'keadilan', 'sejahtera', 'pks', 'ahmad', 'syaikhu', 'juga', 'menanggapi', 'bahwa', 'pihaknya', 'juga', 'terbuka', 'dengan', 'semua', 'kalangan', 'simak', 'video', 'selengkapnya', 'hanya', 'di', 'hardnews_hukum', 'flashone', 'cariberitaditvone', 'ganjarpranowo', 'mahfudmd', 'aniesbaswedan', 'muhaiminiskandar', 'politik', 'tvonetvpemilu', 'kamikabarkanandaputuskan', 'maumemilih', 'capres', 'cawapres', 'pemilu2024', 'pilpres2024']"
