text,label,check_lupa_spasi
anggaplah kalo soal penculikan itu bukan tanggung jawab dia sepenuhnya melainkan menjalankan perintah dari sisi moral harusnya nyadar yg dilakukan salah dan tahu,Sosial Budaya,False
akhirnyaaaaa ada yg tanya soal cost logistik indonesia dan pak anies kulihat bisa melihat akar masalah yg ada 1 jalan tol ada tapi tarifnya tinggi 2 jalan non tol banyak yg rusak 3 penggunaan kereta sbg alat angkut logistik 4 pungutan liar yg perlu diberantas,Politik,False
yang jelas semenjak jadi cawapres kinerja gibran sebagai walikota solo tidak maksimal dan salah satu program prabowo gibran kan ingin mengurangi anak2 stunting di indonesia padahal di surakarta aja mas gibran menangani kasus stunting tidak optimal lho bagaimana mau ngurus stunting anak seindonesia realistis aja lah kita berkaca dari kota yg dia pimpin dulu,Politik,False
pak anies menceritakan filosofi dlm membangun jis bhw olah raga adh salah satu diantara alat pemersatu bangsa lwt jis ini kami berharap sbgai upaya mempererat kesatuan dan kesetaraan sesama anak bangsa keren banget backgroundnya jis yg menyala mewah,Sosial Budaya,False
kedekatan pak anies dengan anakanak di ternate memperlihatkan bahwa keberagaman budaya dapat menjadi kekayaan dalam pembelajaran,Sosial Budaya,False
mewujudkan keadilan dan kebersamaan jnk percaya pada capres cawapres ganjar pranowo dan mahfud md di pilpres 2024ganjarmahfud taat hukum,Ideologi,False
kapitalisme neoliberal tak cocok untuk indonesia kata prabowo antara kalimantan tengah,Ideologi,False
prabowo subianto mengakui program susu gratis yang dicanangkannya harus diwujudkan dengan mengimpor 15 juta sapi dari india,Ekonomi,False
this whole videotron fiasco reveals one thing its not only anies who deserves better we too deserve much better leaders if an ad can be taken down despite the contract and everything what fate will wait for journalists activists and critics,Politik,False
prof mahfud menilai bahwa ganjar sebagai capres tidak mengumumkan informasi rahasia tentang pertahanan negara dalam debat capres ganjar pranowo terbukti mensejahterakan,Politik,False
gerindra dan prabowo sudah mendapatkan upah dari keikutsertaan nya dalam mendukung pak anies elektabilitas nya naik perolehan kursi parlemen naik dan skrng dgn kalian menyerang pak anies insyaallah,Politik,False
kebersamaan ganjarmahfud di acara natal mencerminkan visi inklusif untuk semua elemen masyarakat,Sosial Budaya,False
ganjar pranowo membuktikan bahwa kepemimpinan tanpa korupsi adalah mungkin ganjar mahfud hebat uang saku posyandu,Ideologi,False
terbaru don muzakir dpp tani merdeka fokus menangkan prabowo gibran untuk semua lapisan masyarakat dekade08,Politik,False
momen keseruan saat pak ganjar pranowo kongkow bareng anak muda di kafe kopi kakak madiun banyak cerita hadir dalam pertemuan itu seperti saat pak ganjar mendengarkan kisah penuh inspirasi dari eks preman yang kini telah taubat dan menjadi pendeta hingga story seorang difabel yang sukses dengan usaha sambel pecelnya luar biasa kamis 180124 cc,Sosial Budaya,False
pelanggaran ham takkan ada tempat dengan ganjar pranowo di puncak kepemimpinan,Politik,False
asiknya guys kita2 saling berbagi visi optimis pbowogbran dimana semangatnya utk kemakmuran rakyat memakai cara baik ,Ekonomi,False
strategi ganjarmahfud atasi krisis pangan tanpa babat hutan seperti food estate,Politik,False
mantan panglima tni mengingatkan kepala staf angkatan darat dan panglima tni untuk mengawal proses hukum oknumoknum tni terhadap relawan ganjar mahfud dan warga sekitar jangan melenceng,Pertahanan dan Keamanan,False
keberhasilan prabowo gibran dalam merangkul kaum milenial menciptakan kekuatan politik baru rakyatsenang 02menang,Politik,False
konsekuensi yang harus ditanggung oleh anies meskipun bukan dia inisiatornya tapi anies adalah orang yang paling diuntungkan oleh gerakan 212 sama seperti ahok yang harus menanggung label penista agama seumur hidupnya,Politik,False
mau indonesia maju n selamatjangan pilih prabowo gibran di pulpres 2024,Ideologi,False
pecah kampanye akbar pak anies di dumai riau puluhan ribu masyarakat padati taman bukit gelanggan dumai riau,Politik,False
bang kita aja yang terlalu fokus sama penyerangan pak anies padahal beliau banyak lho ngungkapin gagasan yang substantif eg kepentingan kubu selatan pertahanan asean kesejahteraan prajurit dll tapi itu semua luput karena serunya liat reaksi pak prabs,Pertahanan dan Keamanan,False
kaos yang dipakai pak anies saat di desak anies ambon politik bukan alat kekuasaan tapi etika untuk melayani johannes leimena,Politik,False
jangan lupa satu suara kita bersamasama dengan jnk akan menjadi kekuatan besar untuk memenangkan capres ganjar pranowo mahfud md di pemilu presiden jn19bx,Politik,False
penegakan hukum dan basmi kkn mrp fokus ganjar mahfud utk mengembalikan marwah konstitusi yg mulai pudar salah satunya dengan penguatan kpk dan mengembalikannya menjadi institusi yang independen,Politik,False
alumni itb deklarasi dukungan untuk pasangan amin anies baswedan dipandang sebagai sosok yg cerdas dan rekam jejaknya yg gemilang dan diyakini mampu membawa perubahan untuk indonesia maju,Politik,False
kontribusi pasangan capres cawapres ganjar pranowo mahfud md untuk petani semakin terlihat kuota pupuk akan ditingkatkan untuk hasil pertanian yang lebih baik,Ekonomi,False
this is real prabowo said it multiple times that what happens in gaza is because of lack of defences resources in gaza after all of the huge protests in indonesia on palestine liberation and decolonisation how could you,Pertahanan dan Keamanan,False
deklarasi dukungan gam di jabar menciptakan momentum positif yang memperkuat posisi prabowo dalam pandangan rakyat darijabar untukindonesia,Politik,False
habiburokhman menyakini antusiasme warga khususnya emakemak dapat memberi dampak yang besar bagi prabowo gibran dia menilai emakemak memiliki semangat yang konsisten prabowo subianto,Politik,False
bapak ini aneh sudah sewajarnya prabowo diserang karena dia menteri aktif menhan yang aneh itu menteri aktif menhan kok malah babak belur ditanya soal pertahanan alihalih introspeksi kok malah bersihbersih kan lucu,Politik,False
silakan disimak ya cerita dibalik penunjukkan pak anies baswedan jadi calon gubernur jakarta 2017 pak anies diminta langsung bukan meminta,Politik,False
ide prabowo potong subsidi gas dan bbm mulyanto jangan poskota,Politik,False
debat itu ya harus selesaikan isu atau pertanyaan dalam arena tersebut bukan diluar arena itu debat capres tanggal 07 januari menunjukkan kepiawaian anies baswedan menyampaikan gagasan misi visi dalam waktu 1 sd 2 menit,Politik,False
permainan survei adalah siapa yg membiayai survei itu 2019 jokowi kalah pada prabowo namun hasil pilpres berbeda ganjar di survei kalah pilgub jateng namun menang anies kalah dalam survei pilgub dki jakar,Sosial Budaya,False
ini sih tidak mainmain kencintaanya terhadap pak anies baswedan warga ambon membludak ingin bersalaman usai sholat subuh,Politik,False
bgini lah kualitas cawapres yg bakal kamu dpt kalau kamu dengan penuh sadar mencoblos no 2 di tps nanti amit amit prabowo nanti mati yg naik jadi presiden bukan bapak kamu om kamu dll tapi si gibran pah poh ini cokkkkkk,Ekonomi,False
terpantau pak ganjar menghadiri acara di sekolah partai nih gais di lenteng agung dan kita ucapkan selamat hut pdi yg ke 51 nya,Politik,False
program ganjar pranowo bikin ekonomi kita maju 7 pertumbuhan setiap tahun,Ekonomi,False
pak anies baswedan menghadiri acara ngajabarkeun bapak anies dialog bersama seniman dan budayawan jawa barat,Sosial Budaya,False
pak ganjar pranowo bawa kabar baik lagi dia bakal melibatkan perguruan tinggi buat programprogram yang bisa bikin daerahnya makin maju,Politik,False
viralkan biar rakyat kecil paham apa yang diperjuangkan pak anies dengan visinya membangun kesetaraan untuk indonesia yang lebih adil,Politik,False
beri ucapan selamat atas kelolosan ke 16 besar prabowo dinilai mnjdi sosok pemimpin yg akan mndorong kemajuan timnas indonesia,Politik,False
heboh ade armando kasih clue untuk tidak memilih 02 pendukung anies harus siap pilih ganjar pendukung ganjar harus siap pilih anies anak muda gapapa yang penting bukan 02 jleb,Politik,False
viral tki taiwan pendukung anies baswedan dapat surat suara bolong mau pilih amin tapi paslon lain sudah dicoblosi,Politik,False
internet gratis ganjar sangat dibutuhkan oleh para pelajar indonesia terutama para pelajar yang daerah nya belum terakses oleh internetselalu dukung rencana2 dan program2 dari pak ganjar seperti ganjar gratiskan int3rnet,Sosial Budaya,False
pasangan ganjar pranowo dan mahfud md itu benerbener punya prinsip buat selalu jadi pemimpin yang jujur dan itu penting banget buat kepercayaan rakyat,Ideologi,False
keberanian ganjarmahfud sats3t seperti pasukan penguin yang tak kenal takut siap menjadikan indonesia lebih hebat,Politik,False
ganjar mahfud hebat bukti nyata kalau pak ganjar itu sosok yang peduli dengan pelaku umkm ganjar mahfud hebat,Politik,False
lagi lagi lagi dan lagi dia anies baswedan karyanya mendapat penghargaan internasional program penataan kampung jakarta raih gold world habitat awards 2024 legacy anies r baswedan kampung susun aquarium,Politik,False
keputusan yang tepat pak prabowo milih gibran sebagai calon beliau tahu kalo butuh orang yang gigih berani buat neruin program yang mereka usung saya yakin di tangan mereka berdua indonesia makin hebat sih,Politik,False
setuju bang sy kok sy merasa anies manusia yg paling beretika di pilpres ini dia penjaga moral etika bangsa tapi praktiknya nyerang pak prabowo ngasih nilai 11 etika berlaku buat orang lain tidak berlaku bua,Politik,False
salah satu buzzer utama ganjar sudah mulai mengeluhkan ogah2 an nya pdip kapal mulai oleng saudara2,Politik,False
ahy sebut masyarakat aceh banyak titipkan harapan ke prabowo subianto kei pdemokrat agusyudhoyono demokrat s14p,Politik,False
kawal ganjarmahfud sampai m3nang,Politik,False
makanya kemarin aku bilang anies timsesnya bawa2 kpoper ke dunia politik itu salah gede walau bilang bukan timses lah natural lah cm buat have fun semua terpatahkan dgn iklan merka sendiri ad ajakan memilih anies jadi ini isu blunder videotron jangan di kasih lolos cari tahu ampsikat,Politik,False
prabowo cinta rakyat pikat dukungan rakyat prabowo gibran realisasikan program makan siang dan susu gratis sejak hari pertama kampanye radar jember radar jember,Politik,False
jawaban pak prabowo memang sudah tepat ada beberapa rahasia militer yang tidak boleh dibuka untuk kepentingan nasional,Pertahanan dan Keamanan,False
inspiratif pasangan capres cawapres ganjar pranowo mahfud md buka peluang bisnis lokal dengan kredit 35 untuk koprasi dan umkm sukses terus pengusaha kecil,Ekonomi,False
kalo prabowo diserang sama anies dan ganjar tidak ada tuh teriak teriak tidak etisgiliran diserang balik ama gibran baru teriak teriak tidak etis dan beradab gibran hanya kecewa prabowo diserang ya dia sera,Politik,False
prabowo malam ini terbantai di rumah sendiri bahkan pak yg lebih menguasai data pertahanan kita fix pak malam ini,Politik,False
petani punya ketenangan berkat ganjar yang selalu ngejaga pertanian,Sosial Budaya,False
prabowo akan impor 15 juta ekor sapi perah untuk kasih susu gratis anak indonesia,Ekonomi,False
mahfud md dan ganjar pranowo dua bapak bangsa yang bersatu demi masa depan cerahjn19wc,Politik,False
anies memanusiakan manusia motto tsb slalu dikenang warga aquarium jkt silahturahmi anies dgn warga aquarium tetap sampai skarang walau pun sudah habis masa jabatannya,Politik,False
dalam hajatan rakyat ganjar mahfud menciptakan momentum positif dalam pembangunan berkelanjutan ganjar pranowo hanya yang terbaik untuk rakyat,Politik,False
hey mengerti tidak definisi genosida disana itu peperangan hamas melawan sekutu nya tapi yg dimaksud pak prabowo karna pertahanan keamanan hamas tidak sekuat lawannya akhirnya hancur dan membuat peperangan melu,Pertahanan dan Keamanan,False
uu no 16 tahun 2012 ttg industri pertahanan yg awalnya 1 lead integrator produksi alutsista adlh bumn 2 pengadaan alpahankam hrs beli produk dlm negerikalau impor hrs ada local contentoffset sgb tim penyusun kecewa krn diubah oleh pak prabowo kembali menjadi liberal,Pertahanan dan Keamanan,False
sentimen positif terhadap pak anies terlihat di berbagai acara bazaar dan pameran di jawa barat,Sosial Budaya,False
psi bicara kampung bayam huniannya sudah dibangun anies bahkan nama dan nomor rumah sudah ada daftarnya bila psi menyuarakan kepentingan rakyat bukan jadi begundalnya para cukong selayaknya anggota dprd mrk di jakarta sudah meneriakan pj gubernur dki od,Politik,False
bentrok antara warga dengan pendukung prabowo gibran di sleman mengakibatkan dua warga mengalami luka dan satu warga meninggal dunia pendukung dan yg didukung sama kelakuannya nyawa tidak ada harganya dimata mereka park ahn nice,Pertahanan dan Keamanan,False
anies paham betul memancing emosi prabowo meralat luas tanah pribadi prabowo membuatnya menyalak dan membantah tanahnya bukan puluhan ribu hektar tidak sampai situ anies gebuk lagi dengan mengatakan 5 tahun dia jadi menhan sedikit mengeksekusi program pertahanan serangan ke ganjar dari anies belum terlihat,Politik,False
grace natalie tuding anies agresif serang prabowo saat debat cak imin gibran juga serang saya,Politik,False
lagian anies tidak bermaksud prabowo serahkan tanahnya pd anggota2 tni yg blm dpt rumah yg sy tangkap intinya adlh soal ketimpangan kalau pejabat yg bertanggung jawab aja punya tanah segitu luasnya kenapa dia tidak tergerak utk perjuangkan anak buah di lembaganya utk sekedar dpt rumah,Politik,False
janji anies di acara kpk revisi uu agar kpk kuat miskinkan koruptor,Politik,False
anies baswedan dan prabowo punya wawasan tapi ganjar pranowo punya prestasi nyata yang bisa dilihat pilih pemimpin berdasarkan hasil kerja,Politik,False
dulu bilang prabowo pemuja hitler skrg mencitrakan anies sbg hitler apa sih dosa anies sampe disamain sama hitler pernah melalukan genosida cuma saling serang di sosmed dibilang tirani emang ada yg dipenjara diilaporin ke polisi aja tidak 02 tuh yg tukang lapor akun resmi partainya aja glorifikasi kekerasan kamu tuh jahat amat sih jadi orang,Politik,False
dan menurut saya untuk menunjukkan ke publik bahwa indeed jokowi doi serius cawecawe beliau sangat mungkin hadir di debat ke 5 debat final antar capres di februari nanti tenang pak prabowo tenang anakku bapak ada di sini,Politik,False
jangan golput pilih capres no 3 ganjar pranowo mahfud md untuk masa depan yang lebih baik ganjar mahfud hebat memimpin indonesia,Politik,False
